NOMBRE;CODIGO;NIT;ORDEN;DEPARTAMENTO;MUNICIPIO;ID
CALDAS PERSONERIA MUNICIPIO ANSERMA;28830813.0;890901139;TERRITORIAL;CALDAS;ANSERMA;2017
CALDAS PERSONERIA MUNICIPIO SAMANA;28849013.0;890801149;TERRITORIAL;CALDAS;SAMANA;2018
CESAR ALCALDIA MUNICIPIO AGUACHICA;220011011.0;890680149;TERRITORIAL;CESAR;AGUACHICA;2018
CUNDINAMARCA CONCEJO MUNICIPIO AGUA DIOS;225001015.0;890680149;TERRITORIAL;CUNDINAMARCA;AGUA DIOS;2018
CUNDINAMARCA PERSONERIA MUNICIPIO AGUA DIOS;225001146.0;890680149;TERRITORIAL;CUNDINAMARCA;AGUA DIOS;2018
NARIÑO ALCALDIA MUNICIPIO SAMANIEGO;252678011.0;890801149;TERRITORIAL;NARIÑO;SAMANIEGO;2018
CALDAS PROMOTORA ENERGETICA CENTRO SAS ESP MANIZALES;217001026.0;900221459;TERRITORIAL;CALDAS;MANIZALES;2019
CALDAS PROMUEVE MAS SAS CHINCHINA;217174025.0;901403758;TERRITORIAL;CALDAS;CHINCHINA;2020
CALDAS SOCIEDAD CHINCHINA ALUMBRADO PUBLICO SAS ESP;217174024.0;901521870;TERRITORIAL;CALDAS;CHINCHINA;2021
CALDAS SOCIEDAD PORTUARIA DORADA RIO GRANDE MAGDALENA SA DORADA;217380027.0;900053808;TERRITORIAL;CALDAS;DORADA;2022
CALDAS TERMINAL TRANSPORTES MANIZALES SA;217001033.0;890803285;TERRITORIAL;CALDAS;MANIZALES;2023
HOSPITAL DEPARTAMENTAL FELIPE SUAREZ E.S.E;704660760.0;890801026;TERRITORIAL;CALDAS;MANIZALES;2024
CALDAS UNIVERSIDAD CALDAS MANIZALES;122017002.0;890801063;TERRITORIAL;CALDAS;MANIZALES;2024
CALDASUNIDAD PROMOTORA VALOR SASPENSILVANIA;117541017.0;901481793;NACIONAL;CALDAS;PENSILVANIA;2025
CAM CORPORACION AUTONOMA REGIONAL ALTO MAGDALENA;241000092.0;800255580;NACIONAL;MAGDALENA;SANTA MARTA;2026
CORPORACION AUTONOMA REGIONAL ALTO MAGDALENA;706873189.0;800255580;CORPORACIÓN AUTÓNOMA;DEFINIDO;DEFINIDO;2026
CAMARA COMERCIO SAN ANDRES PROVIDENCIA SANTA CATALINA;702413550.0;892400080;TERRITORIAL;SAN ANDRES PROVIDENCIA SANTA CATALINA;SAN ANDRES;2027
CESAR CONCEJO MUNICIPIO PELAYA;28849070.0;824000480;TERRITORIAL;CESAR;PELAYA;2027
CESAR INSTITUCION AGRICOLA MINA VALLEDUPAR;220001051.0;824000809;TERRITORIAL;CESAR;VALLEDUPAR;2027
SAN ANDRES PROVIDENCIA SANTA CATALINA CAMARA COMERCIO SAN ANDRES PROVIDENCIA SANTA CATALINA ISLAS;288001018.0;892400080;TERRITORIAL;SAN ANDRES PROVIDENCIA SANTA CATALINA;SAN ANDRES;2027
INSTITUTO PLANIFICACION PROMOCION SOLUCIONES ENERGETICAS ZONAS INTERCONECTADAS IPSE;121010000.0;899999048;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;2028
MINISTERIO AGRICULTURA DESARROLLO RURAL MINAGRICULTURA;117001000.0;899999028;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;2028
MINISTERIO AGRICULTURA DESARROLLO RURAL;700638059.0;899999028;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;2028
INSTITUTO PLANIFICACION PROMOCION SOLUCIONES ENERGETICAS ZONAS INTERCONECTADAS IPSE;700566011.0;899999048;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;2028
INSTITUTO DESARROLLO URBANO;701946188.0;899999081;TERRITORIAL;BOYACA;SOGAMOSO;2028
CUNDINAMARCA IED MANUEL MURILLO TORO UTICA;225851017.0;899999408;TERRITORIAL;CUNDINAMARCA;UTICA;2028
DEPARTAMENTO ADMINISTRATIVO PRESIDENCIA REPUBLICA DAPRE;102002000.0;899999083;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;2028
DEPARTAMENTO ADMINISTRATIVO PRESIDENCIA REPUBLICA;700341043.0;899999083;NACIONAL;DEFINIDO;DEFINIDO;2028
FONDO INVERSION PAZ;102004000.0;899999083;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;2028
CUNDINAMARCA EMPRESA LICORES CUNDINAMARCA;219001843.0;899999084;TERRITORIAL;CUNDINAMARCA;AGUA DIOS;2028
CAMARA REPRESENTANTES;701337164.0;899999098;NACIONAL;BOGOTA D.C .;BOGOTA D.C .;2028
CANAL CAPITAL;705377810.0;830012587;TERRITORIAL;DEFINIDO;DEFINIDO;2029
HUILA INSTITUCION EDUCATIVA PALESTINA;241524022.0;813001257;TERRITORIAL;HUILA;PALERMO;2029
INSTITUCION EDUCATIVA PALESTINA;705854685.0;813001257;TERRITORIAL;HUILA;PALESTINA;2029
CAQUETA AGUAS ANDAKI SA ESP BELEN ANDAQUIES;21809412.0;900252778;TERRITORIAL;CAQUETA;BELEN ANDAQUIES;2030
CAQUETA AGUAS SAN ANTONIO AAA SA ESP MILAN;218460025.0;900080802;TERRITORIAL;CAQUETA;MILAN;2031
CUNDINAMARCA IED URIEL MURCIA YACOPI;225885021.0;900018002;TERRITORIAL;CUNDINAMARCA;YACOPI;2031
CAQUETA ALCALDIA MUNICIPIO DONCELLO;218247011.0;800095760;TERRITORIAL;CAQUETA;DONCELLO;2032
CAQUETA ALCALDIA MUNICIPIO PAUJIL;218256011.0;800095763;TERRITORIAL;CAQUETA;PAUJIL;2032
META ALCALDIA MUNICIPIO DORADO;250270011.0;800095760;TERRITORIAL;META;DORADO;2032
MUNICIPIO DONCELLO;702488081.0;800095760;TERRITORIAL;DEFINIDO;DEFINIDO;2032
MUNICIPIO PAUJIL;704070309.0;800095763;TERRITORIAL;CAQUETA;PAUJIL;2032
PERSONERIA MUNICIPAL MESA;716769112.0;890680026;TERRITORIAL;CUNDINAMARCA;MESA;2033
CUNDINAMARCA CONCEJO MUNICIPIO MESA;225386014.0;890680026;TERRITORIAL;CUNDINAMARCA;MESA;2033
CUNDINAMARCA ALCALDIA MUNICIPIO APULO RAFAEL REYES;225599011.0;890680236;TERRITORIAL;CUNDINAMARCA;APULO;2033
CAQUETA ALCALDIA MUNICIPIO MONTAÑITA;218410011.0;890680026;TERRITORIAL;CAQUETA;MONTAÑITA;2033
CUNDINAMARCA CONCEJO MUNICIPAL APULO;22559917.0;890680236;TERRITORIAL;CUNDINAMARCA;APULO;2033
CAQUETA ALCALDIA MUNICIPIO VALPARAISO;218860011.0;800050407;TERRITORIAL;CAQUETA;VALPARAISO;2034
CUNDINAMARCA INSTITUCION EDUCATIVA MUNICIPAL TECNICA COMERCIAL SANTA RITA FACATATIVA;22526925.0;800058047;TERRITORIAL;CUNDINAMARCA;FACATATIVA;2034
MUNICIPIO VALPARAISO CAQUETA;705939031.0;800050407;TERRITORIAL;CAQUETA;FLORENCIA;2034
CAQUETA CAMARA COMERCIO FLORENCIA CAQUETA;218001030.0;891190012;TERRITORIAL;CAQUETA;FLORENCIA;2035
CAQUETA ELECTRIFICADORA CAQUETA SA ESP;121030004.0;891190127;TERRITORIAL;CAQUETA;FLORENCIA;2035
CASA CULTURA JESUS ANGEL GONZALEZ ARIAS;702827007.0;8280006669;TERRITORIAL;CAQUETA;FLORENCIA;2036
CAQUETA CASA CULTURA JESUS ANGEL GONZALEZ ARIAS DONCELLO;218247014.0;828000666;TERRITORIAL;CAQUETA;DONCELLO;2036
CAQUETA CONCEJO MUNICIPAL BELEN ANDAQUIES;21809413.0;828002553;TERRITORIAL;CAQUETA;BELEN ANDAQUIES;2037
CAQUETA CONCEJO MUNICIPAL VALPARAISO;218860018.0;828002153;TERRITORIAL;CAQUETA;VALPARAISO;2037
CAQUETA IER DIVISO MONTAÑITA;218410022.0;828002513;TERRITORIAL;CAQUETA;MONTAÑITA;2037
CAQUETA CONCEJO MUNICIPAL FLORENCIA;218001012.0;828000825;TERRITORIAL;CAQUETA;FLORENCIA;2038
CAQUETA PERSONERIA MUNICIPAL VALPARAISO;218860019.0;828000822;TERRITORIAL;CAQUETA;VALPARAISO;2038
CONCEJO MUNICIPAL FLORENCIA;719630170.0;828000825;TERRITORIAL;CAQUETA;FLORENCIA;2038
CAQUETA CONCEJO MUNICIPAL SAN JOSE FRAGUA;218610014.0;900334775;TERRITORIAL;CAQUETA;SAN JOSE FRAGUA;2039
CAQUETA CONCEJO MUNICIPIO CARTAGENA CHAIRA;28885060.0;828001284;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2040
CAQUETA PERSONERIA MUNICIPAL SOLANO;218756017.0;828001824;TERRITORIAL;CAQUETA;SOLANO;2040
CAQUETA CONCEJO MUNICIPIO DONCELLO;28844670.0;828001013;TERRITORIAL;CAQUETA;DONCELLO;2041
CAQUETA CONCEJO MUNICIPIO MONTAÑITA;28878860.0;800095770;TERRITORIAL;CAQUETA;MONTAÑITA;2042
CAQUETA PERSONERIA MUNICIPIO MONTAÑITA;28828613.0;800095770;TERRITORIAL;CAQUETA;MONTAÑITA;2042
CORDOBA ALCALDIA MUNICIPIO PUERTO ESCONDIDO;223574011.0;800096770;TERRITORIAL;CORDOBA;PUERTO ESCONDIDO;2042
CUNDINAMARCA ALCALDIA MUNICIPIO PALMA;225394011.0;800095770;TERRITORIAL;CUNDINAMARCA;PALMA;2042
MUNICIPIO MONTAÑITA CAQUETA;702541459.0;800095770;TERRITORIAL;DEFINIDO;DEFINIDO;2042
CAQUETA CONCEJO MUNICIPIO PAUJIL;28853270.0;828001922;TERRITORIAL;CAQUETA;PAUJIL;2043
CAQUETA CONCEJO MUNICIPIO PUERTO RICO;28849670.0;828.000.203;TERRITORIAL;CAQUETA;PUERTO RICO;2044
CAQUETA UNIVERSIDAD AMAZONIA FLORENCIA;118001017.0;891190346;NACIONAL;CAQUETA;FLORENCIA;2045
CONTRALORIA DEPARTAMENTAL CAQUETA;707650297.0;891190246;TERRITORIAL;CAQUETA;FLORENCIA;2045
CAQUETA CONTRALORIA DEPARTAMENTAL;218001053.0;891190246;TERRITORIAL;CAQUETA;FLORENCIA;2045
CAQUETA EMPRESA MUNICIPAL SERVICIOS PUBLICOS DOMICILIARIOS AGUAS CAGUAN SA ESP MIXTA SAN VICENTE CAGUAN;218753018.0;900123974;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2046
CORDOBA INSTITUCION EDUCATIVA NUEVA ESPERANZA MONTERIA;223001054.0;900129742;TERRITORIAL;CORDOBA;MONTERIA;2046
CAQUETA EMPRESA SERVICIOS CURILLO SA ESP ESERCU;218205022.0;828001308;TERRITORIAL;CAQUETA;CURILLO;2047
CAQUETA EMPRESA SERVICIOS PUBLICOS AGUAS FRAGUA SA ESP;218610018.0;900175406;TERRITORIAL;CAQUETA;SAN JOSE FRAGUA;2048
CAQUETA EMPRESA SERVICIOS PUBLICOS DOMICILIARIOS PAUJIL SA ESP PAUJIL;218256017.0;900280764;TERRITORIAL;CAQUETA;PAUJIL;2049
CAQUETA EMPRESA SERVICIOS PUBLICOS MILAN SAESP AGUAS MILAN AAA SAESP MILAN;218460026.0;900080443;TERRITORIAL;CAQUETA;MILAN;2050
CAQUETA EMPRESAS PUBLICAS AGUAS FLORENCIA SAS ESP FLORENCIA;218001035.0;901161566;TERRITORIAL;CAQUETA;FLORENCIA;2051
CAQUETA EMPRESAS PUBLICAS DONCELLO SA ESP;218247018.0;900462062;TERRITORIAL;CAQUETA;DONCELLO;2052
CESAR CENTRO EDUCATIVO VENADILLO RIO ORO;220614021.0;900312737;TERRITORIAL;CESAR;RIO ORO;2053
FONDO CAPACITACION BIENESTAR SOCIAL ESTIMULOS PERSONAL VICULADO CONTRALORIA DEPARTAMENTAL CAQUETA;712227990.0;900312757;TERRITORIAL;CAQUETA;FLORENCIA;2053
CAQUETA FONDO CAPACITACION BIENESTAR SOCIAL ESTIMULOS PERSONAL VINCULADO CONTRALORIA DEPARTAMENTAL CAQUETA;218001018.0;900312757;TERRITORIAL;CAQUETA;FLORENCIA;2053
CAQUETA GOBERNACION;218000001.0;800091594;TERRITORIAL;CAQUETA;FLORENCIA;2054
GOBERNACION CAQUETA;703688838.0;800091594;TERRITORIAL;CAQUETA;FLORENCIA;2054
CAQUETA HOSPITAL COMUNAL MALVINAS FLORENCIA;218001028.0;828000386;TERRITORIAL;CAQUETA;FLORENCIA;2055
CENTRO SALUD SANTO ECCEHOMO;708751219.0;820003876;TERRITORIAL;BOYACA;SUTAMARCHAN;2055
GUAJIRA INSTITUCION EDUCATIVA ECOLOGICA CARMEN;244001033.0;825000386;TERRITORIAL;GUAJIRA;RIOHACHA;2055
CAQUETA HOSPITAL SAN RAFAEL;28885061.0;891190011;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2056
CAQUETA IE CRISTALINA LOSADA SAN VICENTE CAGUAN;218753038.0;900044772;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2057
NARIÑO INSTITUCION EDUCATIVA ANDES CUAICAL CUMBAL;252227026.0;900081185;TERRITORIAL;NARIÑO;CUMBAL;2058
INSTITUCION EDUCATIVA ANDES CUAICAL;701719015.0;900081185;TERRITORIAL;NARIÑO;CUMBAL;2058
CAQUETA IE SAN LUIS BELEN;218094022.0;900014185;TERRITORIAL;CAQUETA;BELEN ANDAQUIES;2058
CAQUETA INSTITUCION EDUCATIVA RURAL CRISTALINA TRONCALES SAN VICENTE CAGUAN;218753036.0;900001185;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2058
CAQUETA IER AGUILILLA PUERTO RICO;218592024.0;900218599;TERRITORIAL;CAQUETA;PUERTO RICO;2059
CAQUETA IER ANGUILLA MILAN;218460020.0;900001056;TERRITORIAL;CAQUETA;MILAN;2060
NARIÑO PERSONERIA MUNICIPIO ROBERTO PAYAN;28871313.0;900006156;TERRITORIAL;NARIÑO;ROBERTO PAYAN/SAN JOSE;2060
QUINDIO INSTITUCION EDUCATIVA LICEO QUINDIO SALENTO;26369012.0;900001356;TERRITORIAL;QUINDIO;SALENTO;2060
CAQUETA IER CAMPO LEJANO SOLITA;218785018.0;900227937;TERRITORIAL;CAQUETA;SOLITA;2061
CAQUETA IER FLORIDA MILAN;218460022.0;828002740;TERRITORIAL;CAQUETA;MILAN;2062
CAQUETA INSTITUCION EDUCATIVA RURAL MIRAVALLE SANTROPEL VALPARAISO;218860022.0;828002674;TERRITORIAL;CAQUETA;VALPARAISO;2062
CAQUETA IER NOVIA CURILLO;218205018.0;828002694;TERRITORIAL;CAQUETA;CURILLO;2063
CORDOBA INSTITUCION EDUCATIVA MARRALU AYAPEL;223068023.0;900122525;TERRITORIAL;CORDOBA;AYAPEL;2064
CAQUETA IER PEÑAS COLORADAS CARTAGENA CHAIRA;218150024.0;900212225;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2064
CAQUETA IER RAFAEL URIBE URIBE PAUJIL;218256022.0;900014172;TERRITORIAL;CAQUETA;PAUJIL;2065
CAQUETA IER SALAMINA CURILLO;218205019.0;828002512;TERRITORIAL;CAQUETA;CURILLO;2066
CAQUETA PERSONERIA MUNICIPIO BELEN ANDAQUIES;28831313.0;828002552;TERRITORIAL;CAQUETA;BELEN ANDAQUIES;2066
CAQUETA IER SANTA TERESA PAUJIL;218256023.0;900000730;TERRITORIAL;CAQUETA;PAUJIL;2067
CAQUETA IER SIMON BOLIVAR MONTAÑITA;218410023.0;900250094;TERRITORIAL;CAQUETA;MONTAÑITA;2068
CAQUETA IER VILLA CARMONA SAN VICENTE CAGUAN;218753020.0;900223827;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2069
CAQUETA INSTITUCION EDUCATIVA AGROECOLOGICO AMAZONICO BUINAIMA FLORENCIA;218001031.0;828000767;TERRITORIAL;CAQUETA;FLORENCIA;2070
CAQUETA INSTITUCION EDUCATIVA ANTONIO RICAURTE FLORENCIA;218001027.0;828000298;TERRITORIAL;CAQUETA;FLORENCIA;2071
CAQUETA INSTITUCION EDUCATIVA BELLO HORIZONTE FLORENCIA;21800160.0;900285356;TERRITORIAL;CAQUETA;FLORENCIA;2072
INSTITUCION EDUCATIVA BELLO HORIZONTE;720197698.0;900285356;CORPORACIÓN AUTÓNOMA;CAQUETA;FLORENCIA;2072
CAQUETA INSTITUCION EDUCATIVA CIUDADELA SIGLO XXI FLORENCIA;218001021.0;828001618;TERRITORIAL;CAQUETA;FLORENCIA;2073
INSTITUCION EDUCATIVA CIUDADELA SIGLO XXI;703991471.0;828001618;TERRITORIAL;CAQUETA;FLORENCIA;2073
CAQUETA INSTITUCION EDUCATIVA ESPERANZA FLORENCIA;218001036.0;901149191;TERRITORIAL;CAQUETA;FLORENCIA;2074
INSTITUCION EDUCATIVA ESPERANZA;716033212.0;901149191;TERRITORIAL;CAQUETA;FLORENCIA;2074
CAQUETA INSTITUCION EDUCATIVA GABRIELA MISTRAL BELEN ANDAQUIES;218094018.0;800103781;TERRITORIAL;CAQUETA;BELEN ANDAQUIES;2075
NARIÑO INSTITUCION EDUCATIVA LEOPOLDO LOPEZ ALVAREZ COLON;252203018.0;800106381;TERRITORIAL;NARIÑO;COLON;2075
CESAR CONCEJO MUNICIPIO GAMARRA;28827070.0;824000353;TERRITORIAL;CESAR;GAMARRA;2076
CAQUETA INSTITUCION EDUCATIVA INDIGENA COEMANI FORTUNATO REALLY SOLANO;218756024.0;828000353;TERRITORIAL;CAQUETA;SOLANO;2076
IE SAGRADOS CORAZONES FLORENCIA;702814120.0;891190319;TERRITORIAL;CAQUETA;FLORENCIA;2077
INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;718417223.0;891190239;TERRITORIAL;CAQUETA;FLORENCIA;2077
CAQUETA INSTITUCION EDUCATIVA JORGE ELIECER GAITAN FLORENCIA;21800156.0;891190239;TERRITORIAL;CAQUETA;FLORENCIA;2077
CAQUETA INSTITUCION EDUCATIVA SAGRADOS CORAZONES FLORENCIA;218001020.0;891190319;TERRITORIAL;CAQUETA;FLORENCIA;2077
INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;703878371.0;891201704;TERRITORIAL;NARIÑO;PEÑOL;2077
NARIÑO EMPRESA SERVICIOS PUBLICOS MUNICIPALES UNION NARIÑO EMLAUNION;252399020.0;800123756;TERRITORIAL;NARIÑO;UNION;2078
CAQUETA INSTITUCION EDUCATIVA JORGE ELIECER GAITAN PUERTO RICO;218592017.0;800137056;TERRITORIAL;CAQUETA;PUERTO RICO;2078
CAQUETA INSTITUCION EDUCATIVA JOSE ANTONIO GALAN FLORENCIA;21800158.0;800227992;TERRITORIAL;CAQUETA;FLORENCIA;2079
CAQUETA INSTITUCION EDUCATIVA LAJAS SAN JOSE FRAGUA;218610022.0;800103774;TERRITORIAL;CAQUETA;SAN JOSE FRAGUA;2080
CAQUETA INSTITUCION EDUCATIVA NORMAL SUPERIOR FLORENCIA;218001017.0;900009397;TERRITORIAL;CAQUETA;FLORENCIA;2081
CAQUETA INSTITUCION EDUCATIVA PINOS FLORENCIA;21800155.0;828002426;TERRITORIAL;CAQUETA;FLORENCIA;2082
INSTITUCION EDUCATIVA PINOS;720132489.0;828002426;TERRITORIAL;CAQUETA;FLORENCIA;2082
CAQUETA INSTITUCION EDUCATIVA RURAL ALTO SARABANDO BELEN ANDAQUIES;218094020.0;900020626;TERRITORIAL;CAQUETA;BELEN ANDAQUIES;2083
GUAJIRA INSTITUTO MUNICIPAL TRANSPORTE TRANSITO MAICAO;24443019.0;900200626;TERRITORIAL;GUAJIRA;MAICAO;2083
INSTITUTO MUNICIPAL TRANSPORTE TRANSITO MAICAO;714510955.0;900200626;TERRITORIAL;GUAJIRA;MAICAO;2083
CAQUETA INSTITUCION EDUCATIVA RURAL ANDES SAN VICENTE CAGUAN;218753026.0;900049319;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2084
CAQUETA INSTITUCION EDUCATIVA RURAL BRISAS LOSADA SAN VICENTE CAGUAN;218753017.0;900218102;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2085
CAQUETA INSTITUCION EDUCATIVA RURAL BRISAS SAN ISIDRO MONTAÑITA;218410029.0;900256345;TERRITORIAL;CAQUETA;MONTAÑITA;2086
CAQUETA INSTITUCION EDUCATIVA RURAL CENTRO INDIGENA PUERTO RICO;218592020.0;900045559;TERRITORIAL;CAQUETA;PUERTO RICO;2087
CAQUETA INSTITUCION EDUCATIVA RURAL CHONTILLOSA MEDIO SOLITA;218785020.0;900002407;TERRITORIAL;CAQUETA;SOLITA;2088
CAQUETA INSTITUCION EDUCATIVA RURAL GUAYABAL SAN VICENTE CAGUAN;218753034.0;828002832;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2089
CAQUETA INSTITUCION EDUCATIVA RURAL SANTANA RAMOS PUERTO RICO;218592019.0;828002835;TERRITORIAL;CAQUETA;PUERTO RICO;2089
CAQUETA INSTITUCION EDUCATIVA RURAL INDIGENA CARACTER OFICIAL ESPECIAL YACHAIKURY SAN JOSE FRAGUA;218610019.0;900896729;TERRITORIAL;CAQUETA;SAN JOSE FRAGUA;2090
CAQUETA INSTITUCION EDUCATIVA RURAL LOBO PUERTO RICO;218592025.0;900001714;TERRITORIAL;CAQUETA;PUERTO RICO;2091
HUILA INSTITUCION EDUCATIVA SALADO PLATA;241396028.0;900010171;TERRITORIAL;HUILA;PLATA;2091
CAQUETA INSTITUCION EDUCATIVA RURAL MERCEDES SOLANO;218756026.0;900221444;TERRITORIAL;CAQUETA;SOLANO;2092
CAQUETA INSTITUCION EDUCATIVA RURAL MIXTA MARIA LUISA MORENO CARTAGENA CHAIRA;218150022.0;828002757;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2093
CAQUETA INSTITUCION EDUCATIVA RURAL MONONGUETE SOLANO;218756027.0;828002508;TERRITORIAL;CAQUETA;SOLANO;2094
CAQUETA INSTITUCION EDUCATIVA RURAL SIMON BOLIVAR DONCELLO;218247023.0;828002505;TERRITORIAL;CAQUETA;DONCELLO;2094
CAQUETA INSTITUCION EDUCATIVA RURAL MUÑOZ VALPARAISO;218860023.0;900001431;TERRITORIAL;CAQUETA;VALPARAISO;2095
CAQUETA INSTITUCION EDUCATIVA RURAL PALMA ARRIBA MONTAÑITA;218410018.0;828000399;TERRITORIAL;CAQUETA;MONTAÑITA;2096
ESTABLECIMIENTO PENITENCIARIO MEDIANA SEGURIDAD CARCELARIO FLORENCIA INPEC;701662876.0;828000309;NACIONAL;DEFINIDO;DEFINIDO;2096
CAQUETA INSTITUCION EDUCATIVA RURAL PLAYA RICA VALPARAISO;218860024.0;900002745;TERRITORIAL;CAQUETA;VALPARAISO;2097
CUNDINAMARCA INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL PATIO BONITO ANAPOIMA;22503516.0;900030745;TERRITORIAL;CUNDINAMARCA;ANAPOIMA;2097
CAQUETA INSTITUCION EDUCATIVA RURAL PUEBLO NUEVO BELEN ANDAQUIES;218094023.0;900002920;TERRITORIAL;CAQUETA;BELEN ANDAQUIES;2098
INSTITUCION EDUCATIVA RURAL PUERTO ARANGO;703891499.0;900027708;TERRITORIAL;CAQUETA;FLORENCIA;2099
CAQUETA INSTITUCION EDUCATIVA RURAL PUERTO ARANGO FLORENCIA;21800163.0;900027708;TERRITORIAL;CAQUETA;FLORENCIA;2099
CAQUETA INSTITUCION EDUCATIVA RURAL PUERTO TEJADA SOLANO;218756028.0;900000659;TERRITORIAL;CAQUETA;SOLANO;2100
HOSPITAL CASTILLA NUEVA EMPRESA SOCIAL;702886821.0;900004059;TERRITORIAL;META;CASTILLA NUEVA;2100
META HOSPITAL CASTILLA NUEVA;250150017.0;900004059;TERRITORIAL;META;CASTILLA NUEVA;2100
CAQUETA INSTITUCION EDUCATIVA RURAL REINA BAJA MONTAÑITA;218410027.0;900216789;TERRITORIAL;CAQUETA;MONTAÑITA;2101
CAQUETA INSTITUCION EDUCATIVA RURAL SAN JUDAS TADEO DONCELLO;218247019.0;900000524;TERRITORIAL;CAQUETA;DONCELLO;2102
CAQUETA INSTITUCION EDUCATIVA RURAL SANTAFE CAGUAN CARTAGENA CHAIRA;218150026.0;828002671;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2103
CAQUETA INSTITUCION EDUCATIVA RURAL TECNICA AGROINDUSTRIAL SABIO CALDAS MONTAÑITA;218410017.0;800233588;TERRITORIAL;CAQUETA;MONTAÑITA;2104
CAQUETA INSTITUCION EDUCATIVA RURAL UNION SAN VICENTE CAGUAN;218753027.0;900217243;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2105
CAQUETA INSTITUCION EDUCATIVA RURAL VILLA HERMOSA FLORENCIA;218001037.0;900027004;TERRITORIAL;CAQUETA;FLORENCIA;2106
CAQUETA INSTITUCION EDUCATIVA SANTO DOMINGO SAVIO SAN VICENTE CAGUAN;218753041.0;900.049.438;TERRITORIAL;CAQUETA;SAN VICENTE CAGUAN;2107
CAQUETA INSTITUCION MUNICIPAL DEPORTES IMDER DONCELLO;218247015.0;828000484;TERRITORIAL;CAQUETA;DONCELLO;2108
CAQUETA INSTITUTO DEPARTAMENTAL CULTURA DEPORTE TURISMO CAQUETA ICDT CAQUETA;218001016.0;891190167;TERRITORIAL;CAQUETA;FLORENCIA;2109
INSTITUTO DEPARTAMENTAL CULTURA DEPORTE TURISMO CAQUETA;703626317.0;891190167;TERRITORIAL;CAQUETA;FLORENCIA;2109
CAQUETA INSTITUTO MUNICIPAL CULTURA RECREACION DEPORTE TURISMO CARTAGENA CHAIRA;218150012.0;828002189;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2110
CAQUETA PERSONERIA MUNICIPIO CARTAGENA CHAIRA;28833813.0;828002190;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2110
INSTITUTO MUNICIPAL CULTURA RECREACION DEPORTE TURISMO CARTAGENA CHAIRA;708088216.0;828002189;TERRITORIAL;CAQUETA;CARTAGENA CHAIRA;2110
CAQUETA INSTITUTO TECNICO AGROINDUSTRIAL AMAZONIA FLORENCIA;21800164.0;828000040;TERRITORIAL;CAQUETA;FLORENCIA;2111
CAQUETA PERSONERIA MUNICIPIO ALBANIA;218029015.0;900495124;TERRITORIAL;CAQUETA;ALBANIA;2112
CAQUETA PERSONERIA MUNICIPIO CURILLO;28860013.0;828002630;TERRITORIAL;CAQUETA;CURILLO;2113
CAQUETA PERSONERIA MUNICIPIO DONCELLO;28839713.0;828001026;TERRITORIAL;CAQUETA;DONCELLO;2114
PERSONERIA MUNICIPAL FLORENCIA;715492161.0;8002524061;TERRITORIAL;CAQUETA;FLORENCIA;2115
NARIÑO INSTITUCION EDUCATIVA CAMILO TORRES CUASPUD;252224017.0;800252706;TERRITORIAL;NARIÑO;CUASPUD/CARLOSAMA;2115
GUAJIRA INSTITUCION EDUCATIVA CARMELO;244650014.0;800227406;TERRITORIAL;GUAJIRA;SAN JUAN CESAR;2115
CAQUETA PERSONERIA MUNICIPIO FLORENCIA;21800154.0;800252406;TERRITORIAL;CAQUETA;FLORENCIA;2115
CAQUETA PERSONERIA MUNICIPIO MILAN;28882813.0;828000545;TERRITORIAL;CAQUETA;MILAN;2116
CAQUETA PERSONERIA MUNICIPIO MORELIA;28883013.0;828002170;TERRITORIAL;CAQUETA;MORELIA;2117
CAQUETA PERSONERIA MUNICIPIO PAUJIL;28839813.0;828001655;TERRITORIAL;CAQUETA;PAUJIL;2118
CAQUETA PERSONERIA MUNICIPIO PUERTO RICO;28830513.0;822001996;TERRITORIAL;CAQUETA;PUERTO RICO;2119
META INSTITUCION EDUCATIVA PALMAS VILLAVICENCIO;250001045.0;822001796;TERRITORIAL;META;VILLAVICENCIO;2119
